season,week,game_id,gameday,player_id,player_name,position,team,opponent_team,is_home,spread_line,total_line,implied_team_total,depth_rank,likely_role,snap_pct_last,snap_pct_roll3,snap_pct_season,injury_status,injury_type,n_prior_games,n_prior_games_this_season,projection,low_80,high_80,model_projection,availability_note,game_status,actual_fp,scoring_profile,top_drivers
2026,3,2026_03_LV_NO,2026-09-27,00-0037291,Jalen Nailor,WR,LV,NO,0,3.0,43.5,20.25,2.0,True,0.6,0.65,0.6,,,63,2,6.99,1.15,15.47,6.99,,upcoming,,ppr,snap_pct_last=0.6 (+0.5); team_target_share=0.126 (+0.5); fp_season_avg=3.8 (+0.5)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0041032,Kenyon Sadiq,TE,NYJ,DET,0,6.5,47.5,20.5,1.0,True,0.36,0.39,0.39,,,2,2,6.98,1.14,15.46,6.98,,upcoming,,ppr,depth_rank_filled=1 (+1.2); injury_analog_delta=-1.75 (-1.1); team_rush_share=0.0128 (+0.9)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0037545,Rashid Shaheed,WR,SEA,WAS,0,-7.5,40.5,24.0,2.0,True,0.56,0.5666666666666668,0.6100000000000001,,,55,2,6.96,1.12,15.44,6.96,,upcoming,,ppr,team_target_share=0.131 (+0.5); fp_season_avg=4.15 (+0.5); snap_pct_season=0.61 (+0.4)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0035250,Devin Singletary,RB,NYG,TEN,1,2.5,38.5,20.5,2.0,True,0.26,0.3133333333333333,0.31,,,118,2,6.96,1.12,15.44,6.96,,upcoming,,ppr,team_rush_share=0.195 (+1.0); fp_roll=8.43 (+0.9); snap_pct_last=0.26 (-0.7)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0034975,Justice Hill,RB,BAL,DAL,0,-3.5,53.5,28.5,2.0,True,0.47,0.3933333333333333,0.46499999999999997,,,96,2,6.8,0.96,15.28,6.8,,upcoming,,ppr,team_rush_share=0.0844 (+1.6); fp_season_avg=3.8 (+0.8); carries_roll=4 (+0.3)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0034351,Dallas Goedert,TE,PHI,CHI,0,-4.5,41.5,23.0,1.0,True,0.25,0.6666666666666666,0.6,,,120,2,6.78,0.94,15.26,6.78,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.2); fp_season_avg=12.5 (+0.6); snap_pct_season=0.6 (+0.5)
2026,3,2026_03_ARI_SF,2026-09-27,00-0041052,Kaelon Black,RB,SF,ARI,1,8.5,47.5,28.0,2.0,True,0.33,0.38,0.38,,,2,2,6.78,0.94,15.26,6.78,,upcoming,,ppr,team_rush_share=0.363 (+2.5); snap_pct_last=0.33 (-0.9); fp_season_avg=5.25 (+0.5)
2026,3,2026_03_MIN_TB,2026-09-27,00-0038994,Jordan Addison,WR,MIN,TB,0,-1.5,42.5,22.0,2.0,True,0.88,0.8799999999999999,0.855,,,50,2,6.76,0.92,15.24,6.76,,upcoming,,ppr,team_target_share=0.151 (+1.1); snap_pct_season=0.855 (+0.9); snap_pct_last=0.88 (+0.6)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0036252,Michael Pittman,WR,PIT,CIN,1,-3.5,42.5,19.5,2.0,True,0.88,0.8766666666666666,0.88,Limited Participation in Practice,Foot,100,2,6.74,0.9,15.22,6.74,,upcoming,,ppr,snap_pct_season=0.88 (+1.2); snap_pct_last=0.88 (+0.9); injury_severity=2 (-0.8)
2026,3,2026_03_KC_MIA,2026-09-27,00-0041523,Caleb Douglas,WR,MIA,KC,1,-10.5,45.5,17.5,2.0,True,0.86,0.885,0.885,Did Not Participate In Practice,Ankle,2,2,6.73,0.89,15.21,6.73,,upcoming,,ppr,fp_roll=9.15 (+4.0); injury_severity=3 (-3.5); snap_pct_last=0.86 (+1.6)
2026,3,2026_03_HOU_IND,2026-09-27,00-0030279,Keenan Allen,WR,IND,HOU,1,-1.5,42.5,20.5,2.0,True,0.51,0.5733333333333334,0.5900000000000001,Limited Participation in Practice,Not injury related - resting player,150,2,6.72,0.88,15.2,6.72,,upcoming,,ppr,injury_severity=2 (-1.3); snap_pct_season=0.59 (+0.7); targets_roll=8 (+0.6)
2026,3,2026_03_LV_NO,2026-09-27,00-0040729,Jack Bech,WR,LV,NO,0,3.0,43.5,20.25,3.0,True,0.54,0.5066666666666667,0.47000000000000003,,,19,2,6.63,0.79,15.11,6.63,,upcoming,,ppr,fp_season_avg=7.9 (+1.9); snap_pct_last=0.54 (+0.7); team_target_share=0.0946 (+0.5)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0036988,Josh Palmer,WR,BUF,LAC,1,7.0,50.5,28.75,4.0,True,0.38,0.5099999999999999,0.345,,,81,2,6.62,0.78,15.1,6.62,,upcoming,,ppr,fp_season_avg=10.9 (+1.9); implied_team_total=28.8 (+0.5); snap_games_season=2 (-0.4)
2026,3,2026_03_NE_JAX,2026-09-27,00-0034960,Jakobi Meyers,WR,JAX,NE,1,3.0,46.5,24.75,3.0,True,0.9,0.7800000000000001,0.775,Limited Participation in Practice,Thumb,119,2,6.62,0.78,15.1,6.62,,upcoming,,ppr,injury_severity=2 (-2.2); fp_season_avg=8 (+1.6); snap_pct_last=0.9 (+1.3)
2026,3,2026_03_LA_DEN,2026-09-27,00-0040134,Pat Bryant,WR,DEN,LA,1,-2.5,44.5,21.0,4.0,True,0.66,0.6366666666666666,0.625,,,19,2,6.59,0.74,15.06,6.59,,upcoming,,ppr,depth_rank_filled=4 (-1.2); fp_season_avg=4.9 (+0.8); team_rush_share=0.0119 (+0.6)
2026,3,2026_03_LA_DEN,2026-09-27,00-0040730,RJ Harvey,RB,DEN,LA,1,-2.5,44.5,21.0,2.0,True,0.51,0.5733333333333334,0.51,Limited Participation in Practice,Hamstring,19,2,6.58,0.73,15.05,6.58,,upcoming,,ppr,injury_severity=2 (-1.5); fp_season_avg=4.05 (+1.0); team_rush_share=0.228 (+1.0)
2026,3,2026_03_MIN_TB,2026-09-27,00-0035228,Kyler Murray,QB,MIN,TB,0,-1.5,42.5,22.0,1.0,True,0.17,0.71,0.17,,,97,2,6.44,0.59,14.91,6.44,,upcoming,,ppr,depth_rank_filled=1 (+5.4); snap_games_season=1 (+1.8); snap_pct_last=0.17 (-1.7)
2026,3,2026_03_NE_JAX,2026-09-27,00-0038621,DeMario Douglas,WR,NE,JAX,0,3.0,46.5,21.75,2.0,True,0.47,0.44666666666666677,0.5449999999999999,,,53,2,6.34,0.5,14.82,6.34,,upcoming,,ppr,team_target_share=0.157 (+0.7); targets_roll=4 (+0.5); fp_season_avg=4.45 (+0.5)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0039794,Braelon Allen,RB,NYJ,DET,0,6.5,47.5,20.5,2.0,True,0.31,0.27,0.355,,,23,2,6.26,0.42,14.74,6.26,,upcoming,,ppr,team_rush_share=0.195 (+1.9); snap_pct_last=0.31 (-1.0); fp_season_avg=6.25 (+0.7)
2026,3,2026_03_HOU_IND,2026-09-27,00-0040138,Jaylin Noel,WR,HOU,IND,0,-1.5,42.5,22.0,4.0,True,0.6,0.35333333333333333,0.44999999999999996,,,19,2,6.26,0.42,14.74,6.26,,upcoming,,ppr,fp_season_avg=6.35 (+1.5); snap_pct_last=0.6 (+0.7); team_rush_share=0.0185 (+0.7)
2026,3,2026_03_LA_DEN,2026-09-27,00-0040737,Terrance Ferguson,TE,LA,DEN,0,-2.5,44.5,23.5,2.0,True,0.58,0.5266666666666667,0.5449999999999999,Limited Participation in Practice,Ankle,19,2,6.21,0.37,14.69,6.21,,upcoming,,ppr,fp_season_avg=8.7 (+2.4); injury_severity=2 (-1.0); snap_pct_last=0.58 (+0.6)
2026,3,2026_03_KC_MIA,2026-09-27,00-0038104,Tyquan Thornton,WR,KC,MIA,0,-10.5,45.5,28.0,3.0,True,0.59,0.5933333333333334,0.635,,,52,2,6.19,0.35,14.67,6.19,,upcoming,,ppr,fp_season_avg=6.3 (+1.4); depth_rank_filled=3 (-0.8); snap_pct_last=0.59 (+0.7)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0041512,Jadarian Price,RB,SEA,WAS,0,-7.5,40.5,24.0,1.0,True,0.34,0.41000000000000003,0.41000000000000003,Limited Participation in Practice,Chest,2,2,6.13,0.29,14.61,6.13,,upcoming,,ppr,injury_severity=2 (-2.0); team_rush_share=0.39 (+1.0); fp_roll=6.4 (+0.7)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0039746,Will Shipley,RB,PHI,CHI,0,-4.5,41.5,23.0,3.0,True,0.51,0.3666666666666667,0.345,,,36,2,6.06,0.22,14.54,6.06,,upcoming,,ppr,team_rush_share=0.117 (+1.4); depth_rank_filled=3 (-1.0); fp_season_avg=3.55 (+0.6)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0034844,Saquon Barkley,RB,PHI,CHI,0,-4.5,41.5,23.0,1.0,True,0.16,0.5566666666666668,0.435,,,121,2,6.03,0.19,14.51,6.03,,upcoming,,ppr,snap_pct_last=0.16 (-1.8); team_rush_share=0.242 (+1.1); fp_season_avg=6 (+1.1)
2026,3,2026_03_HOU_IND,2026-09-27,00-0038608,Kayshon Boutte,WR,HOU,IND,0,-1.5,42.5,22.0,3.0,True,0.72,0.5866666666666667,0.59,,,53,2,6.02,0.17,14.49,6.02,,upcoming,,ppr,snap_pct_last=0.72 (+0.7); fp_season_avg=4.9 (+0.6); depth_rank_filled=3 (-0.6)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0034829,Mike Gesicki,TE,CIN,PIT,0,-3.5,42.5,23.0,1.0,True,0.35,0.35333333333333333,0.33999999999999997,,,131,2,6.01,0.17,14.49,6.01,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.0); fp_roll=7.37 (-0.4); team_target_share=0.0862 (+0.3)
2026,3,2026_03_LV_NO,2026-09-27,00-0033906,Alvin Kamara,RB,NO,LV,1,3.0,43.5,23.25,2.0,True,0.29,0.35333333333333333,0.29,,,147,2,5.94,0.1,14.42,5.94,,upcoming,,ppr,team_rush_share=0.111 (+1.4); snap_pct_last=0.29 (-1.1); carries_roll=9 (+0.5)
2026,3,2026_03_KC_MIA,2026-09-27,00-0037252,Greg Dulcich,TE,MIA,KC,1,-10.5,45.5,17.5,1.0,True,0.61,0.6333333333333334,0.69,,,42,2,5.94,0.1,14.42,5.94,,upcoming,,ppr,depth_rank_filled=1 (+0.9); snap_pct_last=0.61 (+0.7); team_target_share=0.129 (+0.6)
2026,3,2026_03_LV_NO,2026-09-27,00-0041067,Bryce Lance,WR,NO,LV,1,3.0,43.5,23.25,3.0,True,0.79,0.74,0.74,,,2,2,5.86,0.02,14.34,5.86,,upcoming,,ppr,snap_pct_last=0.79 (+1.0); depth_rank_filled=3 (-0.7); snap_pct_season=0.74 (+0.7)
2026,3,2026_03_ATL_GB,2026-09-24,00-0036970,Kyle Pitts,TE,ATL,GB,0,4.5,43.5,19.5,1.0,True,0.38,0.6433333333333334,0.505,,,81,2,5.83,-0.01,14.31,5.83,,played,1.5,ppr,team_qb_fp_roll=4.97 (+1.0); team_target_share=0.15 (+0.8); depth_rank_filled=1 (+0.8)
2026,3,2026_03_KC_MIA,2026-09-27,00-0041013,Emmett Johnson,RB,KC,MIA,0,-10.5,45.5,28.0,2.0,True,0.18,0.27,0.27,,,2,2,5.79,-0.05,14.27,5.79,,upcoming,,ppr,snap_pct_last=0.18 (-1.5); fp_season_avg=7.15 (+0.9); team_rush_share=0.141 (+0.6)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0039901,Keon Coleman,WR,BUF,LAC,1,7.0,50.5,28.75,3.0,True,0.74,0.6833333333333335,0.62,Did Not Participate In Practice,Ankle,36,2,5.76,-0.08,14.24,5.76,,upcoming,,ppr,fp_roll=7.43 (+2.3); injury_severity=3 (-1.8); team_qb_fp_roll=35.1 (+0.9)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0035689,Dawson Knox,TE,BUF,LAC,1,7.0,50.5,28.75,2.0,True,0.76,0.49333333333333335,0.7150000000000001,,,111,2,5.6,-0.24,14.08,5.6,,upcoming,,ppr,snap_pct_last=0.76 (+1.3); injury_analog_delta=-1.75 (-0.8); fp_season_avg=5.1 (+0.8)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0036290,Cole Kmet,TE,CHI,PHI,1,-4.5,41.5,18.5,2.0,True,0.69,0.7166666666666667,0.6299999999999999,,,103,2,5.59,-0.26,14.06,5.59,,upcoming,,ppr,fp_season_avg=5.75 (+1.2); snap_pct_last=0.69 (+1.2); injury_analog_delta=-1.75 (-0.8)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0036407,Jerry Jeudy,WR,CLE,CAR,1,-2.5,42.5,20.0,3.0,True,0.59,0.7000000000000001,0.61,,,96,2,5.54,-0.3,14.02,5.54,,upcoming,,ppr,depth_rank_filled=3 (-0.8); team_target_share=0.167 (+0.4); team_rush_share=0.0139 (+0.4)
2026,3,2026_03_LV_NO,2026-09-27,00-0039338,Brock Bowers,TE,LV,NO,0,3.0,43.5,20.25,1.0,True,0.98,0.96,0.0,Limited Participation in Practice,Knee,34,2,5.48,-0.36,13.96,5.48,,upcoming,,ppr,injury_analog_delta=-1.35 (-2.8); depth_rank_filled=1 (+1.8); snap_games_season=0 (+1.5)
2026,3,2026_03_HOU_IND,2026-09-27,00-0035535,Darius Slayton,WR,IND,HOU,1,-1.5,42.5,20.5,3.0,True,0.87,0.8466666666666667,0.0,,,116,0,5.48,-0.37,13.95,5.48,,upcoming,,ppr,depth_rank_filled=3 (-2.5); team_target_share=0.18 (+1.7); snap_pct_last=0.87 (+0.9)
2026,3,2026_03_LV_NO,2026-09-27,00-0035644,Noah Fant,TE,NO,LV,1,3.0,43.5,23.25,2.0,True,0.44,0.3566666666666667,0.425,,,118,2,5.47,-0.37,13.95,5.47,,upcoming,,ppr,fp_season_avg=6.65 (+1.9); injury_analog_delta=-1.75 (-0.6); targets_roll=4.5 (+0.6)
2026,3,2026_03_LA_DEN,2026-09-27,00-0036244,Colby Parkinson,TE,LA,DEN,0,-2.5,44.5,23.5,1.0,True,0.71,0.7733333333333333,0.74,Did Not Participate In Practice,Knee,94,2,5.46,-0.38,13.94,5.46,,upcoming,,ppr,injury_severity=3 (-2.6); fp_roll=8.23 (+2.3); depth_rank_filled=1 (+1.4)
2026,3,2026_03_MIN_TB,2026-09-27,00-0033293,Aaron Jones,RB,MIN,TB,0,-1.5,42.5,22.0,1.0,True,0.81,0.64,0.635,Did Not Participate In Practice,Knee,143,2,5.4,-0.44,13.88,5.4,,upcoming,,ppr,injury_severity=3 (-7.3); snap_pct_last=0.81 (+3.3); fp_roll=6.83 (+1.3)
2026,3,2026_03_NYJ_DET,2026-09-27,00-0040669,Isaac TeSlaa,WR,DET,NYJ,1,6.5,47.5,27.0,3.0,True,0.75,0.6766666666666667,0.7150000000000001,,,19,2,5.37,-0.47,13.85,5.37,,upcoming,,ppr,snap_pct_season=0.715 (+0.7); depth_rank_filled=3 (-0.7); snap_pct_last=0.75 (+0.6)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0037005,Tommy Tremble,TE,CAR,CLE,0,-2.5,42.5,22.5,1.0,True,0.56,0.6733333333333333,0.56,,,86,2,5.35,-0.49,13.83,5.35,,upcoming,,ppr,injury_analog_delta=-1.75 (-0.9); depth_rank_filled=1 (+0.7); team_target_share=0.114 (+0.7)
2026,3,2026_03_NE_JAX,2026-09-27,00-0038611,Chris Rodriguez Jr.,RB,JAX,NE,1,3.0,46.5,24.75,2.0,True,0.22,0.3466666666666667,0.31,,,44,2,5.2,-0.64,13.68,5.2,,upcoming,,ppr,team_rush_share=0.278 (+1.6); snap_pct_last=0.22 (-1.3); fp_roll=6.3 (+0.9)
2026,3,2026_03_ATL_GB,2026-09-24,00-0033662,Cooper Rush,QB,ATL,GB,0,4.5,43.5,19.5,3.0,True,0.58,0.7533333333333334,0.79,,,136,2,5.19,-0.65,13.67,5.19,,played,0.0,ppr,team_qb_fp_roll=4.97 (+1.2); depth_rank_filled=3 (-0.8); snap_pct_roll3=0.753 (+0.6)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0039342,Xavier Legette,WR,CAR,CLE,0,-2.5,42.5,22.5,3.0,True,0.5,0.4466666666666667,0.515,,,36,2,5.19,-0.65,13.67,5.19,,upcoming,,ppr,depth_rank_filled=3 (-0.8); team_target_share=0.106 (+0.6); fp_season_avg=4.2 (+0.5)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0041489,Germie Bernard,WR,PIT,CIN,1,-3.5,42.5,19.5,4.0,True,0.79,0.41500000000000004,0.41500000000000004,,,2,2,5.17,-0.67,13.65,5.17,,upcoming,,ppr,depth_rank_filled=4 (-1.4); snap_pct_last=0.79 (+0.9); team_target_share=0.108 (+0.3)
2026,3,2026_03_LA_DEN,2026-09-27,00-0036158,J.K. Dobbins,RB,DEN,LA,1,-2.5,44.5,21.0,1.0,True,0.34,0.43,0.385,Limited Participation in Practice,Hip,52,2,5.16,-0.68,13.64,5.16,,upcoming,,ppr,injury_severity=2 (-1.9); team_rush_share=0.519 (+1.1); snap_pct_last=0.34 (-0.8)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0040867,Makai Lemon,WR,PHI,CHI,0,-4.5,41.5,23.0,3.0,True,0.63,0.635,0.635,,,2,2,5.15,-0.69,13.63,5.15,,upcoming,,ppr,depth_rank_filled=3 (-0.8); snap_pct_season=0.635 (+0.5); team_rush_share=0.0156 (+0.4)
2026,3,2026_03_MIN_TB,2026-09-27,00-0035249,Josh Oliver,TE,MIN,TB,0,-1.5,42.5,22.0,2.0,True,0.6,0.57,0.625,,,95,2,5.11,-0.73,13.59,5.11,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.3); team_target_share=0.0985 (+0.6); fp_season_avg=3.8 (+0.5)
2026,3,2026_03_LV_NO,2026-09-27,00-0038551,Kendre Miller,RB,NO,LV,1,3.0,43.5,23.25,4.0,False,0.29,0.24,0.29,,,34,2,5.1,-0.74,13.58,5.1,,upcoming,,ppr,team_rush_share=0.14 (+1.9); snap_pct_last=0.29 (-1.0); depth_rank_filled=4 (-0.6)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0039875,Ray Davis,RB,BUF,LAC,1,7.0,50.5,28.75,2.0,True,0.14,0.29,0.115,,,36,2,5.07,-0.77,13.55,5.07,,upcoming,,ppr,fp_roll=8.57 (+2.3); snap_pct_last=0.14 (-1.3); team_rush_share=0.179 (+0.6)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0040691,Jaxson Dart,QB,NYG,TEN,1,2.5,38.5,20.5,2.0,True,0.12,0.7066666666666667,0.56,Did Not Participate In Practice,Knee,19,2,5.05,-0.79,13.53,5.05,,upcoming,,ppr,fp_roll=15.9 (+4.7); injury_severity=3 (-4.4); injury_analog_delta=-2.72 (-0.8)
2026,3,2026_03_LA_DEN,2026-09-27,00-0038783,Nate Adkins,TE,DEN,LA,1,-2.5,44.5,21.0,3.0,False,0.37,0.33666666666666667,0.31,,,53,2,5.0,-0.84,13.48,5.0,,upcoming,,ppr,fp_season_avg=6.4 (+1.4); team_rush_share=0.0119 (+0.8); injury_analog_delta=-1.75 (-0.6)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0034869,Sam Darnold,QB,SEA,WAS,0,-7.5,40.5,24.0,1.0,True,0.1,0.7000000000000001,0.1,Limited Participation in Practice,Glute,121,2,4.99,-0.85,13.47,4.99,,upcoming,,ppr,depth_rank_filled=1 (+3.4); snap_games_season=1 (+1.4); snap_pct_last=0.1 (-1.2)
2026,3,2026_03_ARI_SF,2026-09-27,00-0039849,Marvin Harrison Jr.,WR,ARI,SF,0,8.5,47.5,19.5,2.0,True,0.74,0.62,0.765,,,35,2,4.97,-0.87,13.45,4.97,,upcoming,,ppr,fp_roll=1.43 (-0.8); snap_pct_season=0.765 (+0.5); snap_pct_last=0.74 (+0.4)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0039910,Jayden Daniels,QB,WAS,SEA,1,-7.5,40.5,16.5,1.0,True,0.55,0.7666666666666666,0.775,Did Not Participate In Practice,Elbow,36,2,4.97,-0.87,13.45,4.97,,upcoming,,ppr,injury_severity=3 (-4.6); fp_roll=10.8 (+4.2); injury_analog_delta=-2.72 (-1.9)
2026,3,2026_03_HOU_IND,2026-09-27,00-0036554,Nico Collins,WR,HOU,IND,0,-1.5,42.5,22.0,1.0,True,0.72,0.7333333333333334,0.72,Did Not Participate In Practice,Hamstring,77,2,4.88,0.69,11.13,4.88,,upcoming,,ppr,injury_severity=3 (-7.3); depth_rank_filled=1 (+1.1); fp_season_avg=10.6 (-1.0)
2026,3,2026_03_HOU_IND,2026-09-27,00-0032951,Laquon Treadwell,WR,IND,HOU,1,-1.5,42.5,20.5,4.0,True,0.74,0.38999999999999996,0.5449999999999999,Full Participation in Practice,Shoulder,103,2,4.83,0.64,11.07,4.83,,upcoming,,ppr,depth_rank_filled=4 (-0.8); snap_pct_last=0.74 (+0.7); fp_season_avg=4.55 (+0.5)
2026,3,2026_03_HOU_IND,2026-09-27,00-0037664,Alec Pierce,WR,IND,HOU,1,-1.5,42.5,20.5,7.0,True,0.26,0.5099999999999999,0.425,Did Not Participate In Practice,Heel,70,2,4.81,0.63,11.06,4.81,,upcoming,,ppr,fp_roll=13.8 (+4.3); injury_severity=3 (-1.0); depth_rank_filled=7 (-0.6)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0038454,Keaton Mitchell,RB,LAC,BUF,0,7.0,50.5,21.75,2.0,True,0.25,0.2333333333333333,0.28,,,36,2,4.77,0.59,11.02,4.77,,upcoming,,ppr,team_rush_share=0.14 (+1.5); snap_pct_last=0.25 (-0.7); fp_roll=2 (-0.2)
2026,3,2026_03_LAC_BUF,2026-09-27,00-0040189,Oronde Gadsden II,TE,LAC,BUF,0,7.0,50.5,21.75,2.0,True,0.44,0.36000000000000004,0.31,,,19,2,4.76,0.58,11.01,4.76,,upcoming,,ppr,fp_season_avg=7.5 (+1.5); injury_analog_delta=-1.75 (-0.7); snap_pct_last=0.44 (+0.5)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0033908,Cooper Kupp,WR,SEA,WAS,0,-7.5,40.5,24.0,3.0,True,0.43,0.66,0.605,Limited Participation in Practice,Back,133,2,4.74,0.56,10.99,4.74,,upcoming,,ppr,depth_rank_filled=3 (-0.8); injury_severity=2 (-0.7); snap_pct_season=0.605 (+0.7)
2026,3,2026_03_PHI_CHI,2026-09-28,00-0040024,Darius Cooper,WR,PHI,CHI,0,-4.5,41.5,23.0,4.0,True,0.41,0.4666666666666666,0.27999999999999997,,,15,2,4.72,0.54,10.97,4.72,,upcoming,,ppr,depth_rank_filled=4 (-1.0); fp_season_avg=5.3 (+0.8); targets_roll=4 (+0.3)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0040466,Raheim Sanders,RB,CLE,CAR,1,-2.5,42.5,20.0,2.0,True,0.19,0.27,0.27,,,19,2,4.65,0.47,10.9,4.65,,upcoming,,ppr,snap_pct_last=0.19 (-2.1); team_rush_share=0.114 (+0.9); fp_season_avg=3.85 (+0.4)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0034837,Calvin Ridley,WR,TEN,NYG,0,2.5,38.5,18.0,3.0,True,0.62,0.4266666666666667,0.63,,,98,2,4.6,0.42,10.85,4.6,,upcoming,,ppr,depth_rank_filled=3 (-0.9); snap_pct_season=0.63 (+0.6); snap_pct_last=0.62 (+0.4)
2026,3,2026_03_HOU_IND,2026-09-27,00-0038728,Jared Wayne,WR,HOU,IND,0,-1.5,42.5,22.0,5.0,True,0.5,0.42,0.41000000000000003,,,6,2,4.42,0.23,10.67,4.42,,upcoming,,ppr,depth_rank_filled=5 (-1.1); fp_season_avg=3.75 (+0.4); snap_pct_last=0.5 (+0.3)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0032268,Marcus Mariota,QB,WAS,SEA,1,-7.5,40.5,16.5,2.0,True,0.45,0.68,0.45,,,148,2,4.41,0.22,10.65,4.41,,upcoming,,ppr,position_code=0 (-0.8); team_rush_share=0.0104 (+0.5); fp_season_avg=4.37 (+0.4)
2026,3,2026_03_CAR_CLE,2026-09-27,00-0038710,Blake Whiteheart,TE,CLE,CAR,1,-2.5,42.5,20.0,2.0,True,0.47,0.5033333333333333,0.43,,,40,2,4.24,0.06,10.49,4.24,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.2); fp_season_avg=5.55 (+1.1); snap_pct_last=0.47 (+0.4)
2026,3,2026_03_MIN_TB,2026-09-27,00-0036259,Jauan Jennings,WR,MIN,TB,0,-1.5,42.5,22.0,3.0,True,0.48,0.7533333333333334,0.48,,,87,2,4.16,-0.03,10.41,4.16,,upcoming,,ppr,depth_rank_filled=3 (-0.8); team_target_share=0.0945 (+0.6); fp_season_avg=0 (-0.6)
2026,3,2026_03_CIN_PIT,2026-09-27,00-0035631,Drew Sample,TE,CIN,PIT,0,-3.5,42.5,23.0,2.0,True,0.6,0.66,0.63,,,102,2,4.14,-0.05,10.38,4.14,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.3); snap_pct_season=0.63 (+0.5); snap_pct_last=0.6 (+0.4)
2026,3,2026_03_TEN_NYG,2026-09-27,00-0033869,Mitchell Trubisky,QB,TEN,NYG,0,2.5,38.5,18.0,2.0,True,0.99,0.39999999999999997,0.0,,,149,2,4.04,-0.14,10.29,4.04,,upcoming,,ppr,fp_roll=9.62 (+2.0); position_code=0 (-1.7); snap_pct_season=0 (-1.5)
2026,3,2026_03_ARI_SF,2026-09-27,00-0032775,Demarcus Robinson,WR,SF,ARI,1,8.5,47.5,28.0,3.0,True,0.31,0.6066666666666666,0.47,Did Not Participate In Practice,Ankle,164,2,3.97,-0.21,10.22,3.97,,upcoming,,ppr,injury_severity=3 (-2.5); fp_roll=8.27 (+2.4); fp_season_avg=9.7 (+0.6)
2026,3,2026_03_BAL_DAL,2026-09-27,00-0039792,Devontez Walker,WR,BAL,DAL,0,-3.5,53.5,28.5,3.0,True,0.29,0.4266666666666667,0.29,,,36,2,3.9,-0.29,10.15,3.9,,upcoming,,ppr,depth_rank_filled=3 (-0.6); snap_pct_last=0.29 (-0.4); fp_roll=6.1 (+0.3)
2026,3,2026_03_NE_JAX,2026-09-27,00-0032104,Ameer Abdullah,RB,JAX,NE,1,3.0,46.5,24.75,4.0,False,0.1,0.10333333333333333,0.095,,,148,2,3.78,-0.41,10.03,3.78,,upcoming,,ppr,snap_pct_last=0.1 (-1.6); team_rush_share=0.0966 (+1.1); depth_rank_filled=4 (-0.6)
2026,3,2026_03_LA_DEN,2026-09-27,00-0037085,Tyler Badie,RB,DEN,LA,1,-2.5,44.5,21.0,4.0,False,0.26,0.17333333333333334,0.26,,,25,2,3.69,-0.49,9.94,3.69,,upcoming,,ppr,snap_pct_last=0.26 (-0.7); depth_rank_filled=4 (-0.6); team_rush_share=0.0334 (+0.5)
2026,3,2026_03_SEA_WAS,2026-09-27,00-0036626,Dyami Brown,WR,WAS,SEA,1,-7.5,40.5,16.5,4.0,True,0.55,0.4033333333333335,0.54,,,87,2,3.69,-0.5,9.94,3.69,,upcoming,,ppr,depth_rank_filled=4 (-0.8); team_target_share=0.0926 (+0.3); fp_roll=1.97 (-0.2)
2026,3,2026_03_ARI_SF,2026-09-27,00-0036887,Luke Farrell,TE,SF,ARI,1,8.5,47.5,28.0,2.0,True,0.54,0.48,0.625,,,87,2,3.65,-0.53,9.9,3.65,,upcoming,,ppr,injury_analog_delta=-1.75 (-1.1); snap_pct_season=0.625 (+0.6); fp_roll=1.3 (-0.4)
